,Acetanaerobacterium,Acetivibrio,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Akkermansia,Alistipes,Allisonella,Allobaculum,Anaerococcus,Anaerofilum,Anaeroplasma,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Atopobium,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Bulleidia,Butyricicoccus,Butyricimonas,Butyrivibrio,Caldimonas,Caloramator,Campylobacter,Catenibacterium,Citrobacter,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Coprobacillus,Coprococcus,Coraliomargarita,Corynebacterium,Cronobacter,Denitrobacterium,Desulfotomaculum,Desulfovibrio,Dialister,Dietzia,Dorea,Eggerthella,Elusimicrobium,Enterobacter,Enterococcus,Enterorhabdus,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Faecalibacterium,Finegoldia,Flavonifractor,Fusobacterium,Gemella,Gemmiger,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hespellia,Holdemania,Howardella,Hydrogenoanaerobacterium,Klebsiella,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Lutispora,Marvinbryantia,Megamonas,Megasphaera,Methanobrevibacter,Methanosphaera,Mitsuokella,Mobiluncus,Mogibacterium,Moryella,Murdochiella,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Oxalobacter,Papillibacter,Parabacteroides,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Robinsoniella,Roseburia,Rothia,Ruminococcus,Saccharofermentans,Selenomonas,Slackia,Sneathia,Solobacterium,Spiroplasma,Sporobacter,Staphylococcus,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,TM7_genera_incertae_sedis,Tepidimicrobium,Treponema,Turicibacter,Unassigned,Vampirovibrio,Veillonella,Victivallis,Weissella
rgn.4.2,358143.66,53.25187,19.278564,5.309054e+24,inf,0.26274717,1.2473879,10690543.0,0.6821638,2.6542687,0.8837672,291.66434,54.62507,0.5322866,6.106625,7.6177135,inf,4.920408e+31,8.327404,11.02529,1.2721592,7.239594,18.411509,1.1978804,0.097710915,9.952622,534.1583,0.4247296,0.15210266,3.564169,4770.9907,1.5016276,18.465887,8214252.5,0.07994955,0.045560014,169.44862,0.6774219,9.571444e+33,3.2342763,0.84776783,200.18997,0.23913294,39.99304,3.2670457,0.11515893,3.2421784,0.26158515,1.6971569,0.65974545,0.19262289,3.9891668e+36,inf,1.0765465,1.7217894,3.0875795,0.6785307,19.593058,226915500000.0,1.012061,1.7491716,1.5074382,6794.8965,0.4668718,0.6949258,2.9790642,0.7885275,244.36685,1.5658156,3.5918753,0.28764036,6.159594e+24,0.6258798,5.599738,0.6465836,0.705355,2.6151798,0.19430578,3.1085851,0.51048213,0.118568435,3.9862688,10892098000000.0,0.6255478,0.70544297,0.79439604,0.25595465,0.1336604,0.29311734,2.7169795,175.62515,0.37737146,0.17693241,5.4260744e+33,864.65106,0.78656846,5.426497e+24,3.5077443,869896500.0,195.67131,0.23311506,8097.504,0.6451976,1.8204558e+28,0.47504464,5.665439,145.32172,1.4167645,17280927000000.0,0.03149323,0.30144662,1.436846e+22,0.9716463,inf,4.2448316,0.07232712,1.4493576,74.981064,inf,0.26664996,26.002563,8834780500000000.0,9516.785,31.063314,91.28434,1150.3688,0.052172277,0.52452755,inf,0.42003083,20.172054,1.6287525,4.1847973,12.860384,0.5528095
rgn.4.3,0.19131272,0.5281189,1.3030742,1.0433187,11.12085,1.604824,6.0760863e+26,10.056285,0.10849075,139.90877,74686500000.0,1.7170799,0.66557246,0.4489334,7.1960835,1.5396506,9.3549595,68.86909,283506670000.0,2.3218975,0.6965447,0.93843603,5.999021,700627.8,1.4392431,4.3391695,0.09388009,3930.9756,0.07251192,0.2737571,22.60713,0.3599802,1.8693627,0.9628585,69.42008,141349740000000.0,0.8565053,0.26458943,0.44605938,5.3552985,0.08273978,1.6100428,0.108178705,22.858574,0.058983404,0.43085343,799.075,inf,293.6913,9.215816,150.42908,14.515185,4.543707,1038.6982,0.6482738,14.35339,803.32367,0.20271163,2.65327,0.7684536,1197.9597,12.052062,0.42881227,4.5915937e+35,7118.5747,643045250.0,0.69490016,0.36795703,17313.479,4274.493,4.1103377,3.9083326,3.4817396e+26,0.77865845,inf,4.368543,2.5437038,41.78293,1.6062853,15.111253,0.50478005,1.3554848,18105.986,1.7096046,0.36506018,0.24272737,0.32075763,2.9263667e+17,0.1456001,6.749536,2.1642146,8.533283e+20,2.7179449,5.7922053,1.5062861,0.22020133,542607.56,0.7925535,0.11982125,0.3542962,0.059170432,1.26206,1.0241097,2.2683637,8.112778,6.2381024,0.3361775,15.1980295,63.95496,inf,3.6327436,0.39782423,2.3077374,120.135994,68172.35,1484.4891,1.1502008,2627315.2,1.0414239,0.088803105,11.841128,5.2638583,0.465757,0.036896538,0.28914186,2.2219105,20.747011,4.3571587,0.64227897,6.0564976,21.414042,2.5818324,0.9836023,0.2848714,inf
rgn.4.4,98.620155,0.27025074,0.44631737,0.37094635,1.7316111,5.268025,2654448.5,0.76928955,0.11732287,4976219.5,226805620.0,1.3335891,0.6182795,3.7114444,130.39084,0.99501485,11.744477,2.387863,inf,0.53526855,0.7443174,0.26765022,7.5580173,1.0815283,2.2920988,1.1386433,0.17454706,111498.37,0.1493891,0.2675132,1.0239202e+16,0.22993644,3.3793392,0.6035755,21.125137,12418.762,1.6849778,0.21685767,0.3137819,1.0900338,0.07816459,2.2279663,33.505596,39.24395,0.06420586,0.14791983,1.1555905,inf,6368666.0,12.97969,7646345000.0,1.1824826,124.86186,0.70664996,0.6600472,89963.04,415.58337,2.1746383,6.965726,5.948638,190762.8,2.225745,0.5876587,60.975555,1.6184845e+32,3457043700.0,0.797109,0.37436345,0.032869503,0.6819972,131.99147,12.181411,13401.331,0.33435297,602262.06,4.011187,1.3542504,46.934692,1.0619425,19.057,1.2925572,0.3541426,11262049.0,2.3101685,0.17890182,0.23174746,1.1412556,10011768000000.0,0.18173097,78.521736,907.6545,6153179.5,0.45258662,3438.1318,0.7940009,1.1193836,37.10658,2.8029637,0.06224545,0.29863897,0.12330053,0.33197796,0.06654878,0.7963201,6.404267,18.44215,0.16452298,7.851047,0.47155488,8.439819e+27,55903760000000.0,5.4644413,2.5120854,2.4040528e+25,1.5478336e+16,4805.5537,1.7378656,17.565231,0.67681724,0.076105274,1.6150055,2.8425152,18.730663,0.07395981,0.29880255,0.7569342,10.885264,2.3213544,128.73557,80.94508,9.737641,11.753031,1.242867,0.5807875,inf
rgn.4.5,16784989000.0,7.8398145e+35,1049.8525,21644.156,98221.41,0.06967221,0.5224621,620759940000.0,1.0568286,36.845173,2.1248727,1.8160182,0.47296295,0.17902665,2.7087464,5.237933,inf,151147.2,4.4276567,0.33812425,2.564847,11.742774,317194020.0,1.298625,0.76339453,0.086014844,522006800000000.0,0.17422241,0.8177488,1962.4943,40.876606,0.80133516,2.297972,5443117.5,2.4102197,0.5023574,0.34365374,51.86865,315444.53,1.1199844,6.072875,3.1897616,218.95169,1.6051725e+16,3.289199,0.04595988,2.626554e+18,1.1817042,0.8966525,0.42424467,0.84740555,43472.785,0.056980252,23.000057,13.267629,24.133772,0.22707751,1.045174,0.89117914,10.163517,6.812552,3.0254984,31.700888,0.5916389,12.956026,6.395643e+26,1441.9613,16.964262,4.2364187,8.189167,0.18942487,inf,0.33607402,15.8390875,0.26390126,1.9968328,0.7993137,0.573098,0.64930123,0.25511357,0.0847304,0.9436937,0.36790913,0.6481588,0.53384733,268604.16,3.1745949,0.3445421,0.041624367,1.2243364,73.64063,0.8003599,0.28702947,8.758856e+16,0.5680036,1.2246845,1.1514616,1.2969472,2.6140685e+22,0.48299122,0.28447056,63.60589,1.0082018,28154888000000.0,0.34293288,5.1016526,30372.236,6.5049148,5.6559944,0.024719011,0.11938065,inf,18.115757,7266205400000.0,1.6298025,0.28267315,1.0953984,69.48928,inf,0.1299539,8.992509,28.904783,13713.528,824.7449,1103195500.0,4862249500.0,0.10642662,1631060.1,2861.6897,0.6491124,0.43847853,1.6343246,0.8677336,42.66076,0.3234798
rgn.4.6,15.611747,8.635038,2.0646064,inf,2063.284,1.1788896,1.5909626,74.078186,0.3098194,7140148.5,11.056222,1.4418703,316.72324,0.40411,5.7844596,9.388337,inf,0.12883559,4.4453945,0.11831821,1.8933191,0.12522554,1.2603834e+25,7.2098727,0.04081574,12.252445,119.70948,22744366.0,1.5761353,0.64475,1.5513272,0.23802854,1328.0344,inf,2.3175654,0.20686609,2.9871147,7.7519784,2.114046,0.16564974,0.63624024,1.046062,0.6475826,2.684433e+29,0.67017037,0.060439426,2.8374265e+17,752.0364,5460.9546,0.113464616,0.7494219,0.3724376,0.08966025,0.7898591,3.4963944,0.084758334,2.1260588,11.9659195,1.000071,2.1025755,2007246000000000.0,0.47906655,240.38231,343.25497,0.5557995,0.006865703,0.2980709,10.115315,0.25031343,4.119164,0.113224655,761465300.0,0.89005876,0.56568944,0.20232092,0.11716082,0.58230305,130.84573,5.087233,0.7903351,0.030392596,3634955500.0,1.5361345,0.7399731,0.256433,0.5674128,0.9194223,0.20464572,0.060411427,0.11898218,11.899892,1.5939789,0.35280842,14297.51,2.3177118,1.0565356,inf,4.0404444,inf,0.8328419,0.2083342,22.602404,0.63293475,50130490.0,0.3174929,0.32445544,22.666164,76.52128,2.2359362,0.019440511,0.076079056,2.765841,1.0369663e+24,43.395996,0.027854843,5.05851,0.35301852,1897876300000.0,inf,0.06941742,1.7475474,419.14645,1160484200000.0,inf,47.28292,32133218.0,0.055352412,0.9419415,94.50942,1.066595,0.06952974,1.9530749,182980.28,130.41699,5037924000.0
rgn.4.7,11.212143,inf,0.31595248,1.4855085e+21,2.0659707e+38,1.755664,0.8034257,4.8611884,0.096364036,0.6602209,inf,8994.403,2.3714736,0.28225148,0.30823997,1.2093308,inf,832839900.0,5913.3076,0.10253062,1.4719468e+21,1.8191762,827.6372,0.39059407,1.0013365,inf,24.273401,0.46753803,0.34753093,1.1258531,408550080000.0,0.77600807,5.439079,1.5201268,4.015672,1.3400958,0.020260308,inf,0.90338594,5.885329,0.62506646,7.627715,0.01518923,0.92041624,0.8914541,138.17169,0.9328361,2.5769074,inf,6.4388185,0.11781457,1.192106e+36,0.22804794,1.2539573,0.32672325,2.7453792,6.065521,116.97352,2.9198208,5.642884,1.3900269,1.1473312,1.7931135,0.062969714,0.06153685,0.01395915,11.522665,438.20697,2.826806,9.5975245e+24,1.590136,0.117470644,0.1757175,1.1416008,0.421425,0.29397362,0.3019724,43.924206,837.12134,4.8417506,0.21400099,0.8889873,0.2123559,1.2133985,0.8216677,1.4817917,inf,1.9885634,1.4086227,0.121356905,0.13356204,1.4302373,1.0141048,4.0147376,8.132461,0.679954,0.04259597,inf,23.159525,74145740.0,11.1304035,0.37710705,1.730031,1.1045337,2.7637527,0.33334336,0.33525398,2.5475447,230406690.0,0.51802784,0.15997024,1.5286845,268.59592,1.0466006,7.4874187,3.5592082,5.5309305,1.2573997,1.5171753e+20,7100721000000.0,6165.6523,1.0802934,2.1570566,1.8518866e+17,548.8957,inf,20.472761,3785773.2,90.054214,0.5065989,0.21556772,1.6320333,6440.8584,0.11846558,5259183.5
rgn.4.8,58835876.0,0.86236495,2.0086937,1.589203,12.218559,0.26466408,inf,334.22522,0.71446735,234.81383,3.7389414,3114.8843,1.7833307,0.15497743,74.34498,0.47959706,0.67817855,0.35892397,1926139100000.0,0.45080638,96.32591,0.02102337,6.6223418e+16,5.1513433,11.815229,16.597992,0.04748749,4.4987197,1.09951,0.7519942,0.5602945,0.010371268,4.757857,0.60552114,3.6571522,1062921340.0,0.21823648,0.16993475,0.10508009,32.441406,3.619822,0.8030191,2.2028937,1.1411864,0.1552851,0.7364804,24843.69,7.605794e+30,74.25773,26.272844,120638020000.0,0.09294202,3.5035996,inf,0.46406665,68.739494,480.81894,0.5934937,1.63366,7.3114805,6.780135,4537.5425,0.22772938,50556900.0,587150800.0,51410000.0,0.682573,0.021556402,51.2921,0.27529848,83824600.0,2.5963008,98811230000.0,67.053444,51099060.0,85.204796,0.7529675,0.23807552,0.14842024,7.2561007,69946270.0,1.1339436,18251380000000.0,41.877865,0.099696964,0.84081036,5189370.5,62.230175,0.23251817,39.269405,1.2361729,23.847906,2.588226,37.388123,2.3994663,192613.61,10.268387,15.806832,0.08638628,0.16799532,0.06791666,0.14299898,6.719389,0.7481308,31.010893,1.1078783,447.34595,inf,0.33817402,82518240.0,0.6252489,0.62653935,0.41918233,3168.943,1.5267615,5.6891866,67.36699,0.15239,0.13316113,0.0952361,62.974594,1.2127775,5.5738215,0.06384074,4702.224,5.9085355,4.588001,2422.3057,0.12692769,0.7598721,6.71613,1.1804651,3.3443491,0.5178386,1.2176467
rgn.5.1,7664404.0,8028943.5,255.77982,116114.445,4.4812542e+36,0.37812766,0.76733214,6928621400000000.0,13.39306,8093780.5,2.5028164,1.8138118,1.1595758,0.16063005,9.640133,1.5540951,1.0246894e+19,115191.96,147.25479,0.28125986,1.2759733,455.9483,3.0995831,0.12990035,0.15648448,0.414246,inf,0.021846233,0.28946644,3.9452322,0.92382914,0.4650419,15624009.0,inf,0.3633833,0.50905365,7.6917224,1.0817809,2951.2656,1.0093158,0.5211375,2.9176729,0.13711102,4.3905565e+20,3.778406,0.10341238,43.21331,2.176446,0.4159767,0.8889505,0.50860816,384553060.0,11.311691,3.1102667,1.0038279,2.1490107,0.8387931,3.0068126,7.696103,1.6776476,6.012769,1.2744719,49020.715,0.8409534,6.5125275,148.47227,0.27052912,56.752502,0.6166699,2.2952049,0.28934556,inf,1.3488226,1.2441088,0.15533774,0.29089406,2.4190972,0.75519973,15.3625555,0.96958494,0.12768441,30071695000.0,1.2352914,1.0503953,0.3606307,0.5583741,18.126764,0.567631,0.29112747,1.8451601,36.01433,1.5245914,0.3354015,inf,5.604128,0.38755512,inf,0.6020504,10520639000000.0,0.3364626,0.2241942,24.956347,0.43918225,26.655502,0.54191893,322.27658,1.8599897e+16,1.2250158,267139.28,0.027045228,0.09650249,36655170.0,5840.05,inf,1.3722913,0.45549646,0.2506404,21.527042,1.424504e+16,2.384813,11.179502,122.75495,inf,792.2789,1972.9298,5175.3184,0.08912925,0.3134729,4.674459e+36,0.58528847,6.442948,1.002712,1.3425524,5896.2827,1.1732846
rgn.5.10,75.715744,0.3680811,4.9434943,1.0819516,25644486.0,0.93704605,inf,1.9607931,0.07020546,1302.2954,13.162467,2.895872,502.5946,0.6127743,381940600.0,1.0180287,39.73422,1.1167574,inf,2163.763,221.77109,0.15509824,1005.3146,139.6536,4.522197,1.9639618,0.4944707,5.2455283e+20,0.25232834,0.14643122,1.4972442e+21,1.1666231,2.621908,1.2212942,11.016456,885.05444,1.4263067,10419.346,0.7779742,0.8786548,0.523899,0.7270599,0.113005325,0.058512773,0.33953267,609260860.0,1.5634859,inf,142.68399,365314200.0,2382015700000000.0,0.58963174,15.495387,29264138.0,0.8305655,1594920400.0,1.2408714e+27,1.5710218,2.3819926,8.643522,9.072551,1240.3408,2.1060097,6.352384e+30,23961.297,2223051300.0,3.8473582,0.4221949,0.15903167,0.82439613,5.6490602,11.865296,2.115165e+21,0.31129918,9.935927e+32,5.4328656,2.5616603,83888410000.0,61630.773,468.8676,1459783.8,1.8708317,124067520000.0,3.9664366,1.174465,0.38904995,1.9970987,89.35437,0.76949626,4.2496896,3.1972713,2.7430612e+19,6.21474,8.007658,0.25818306,2.6272564,35.460827,2696094500.0,0.18087332,0.9293178,0.17219189,0.41345096,0.1364891,0.9487725,3.9391108,0.2906086,94.97952,10.879989,1.702288,inf,31.626657,13.051225,1.5247366,123099760000.0,3115.6855,1.0461934,39.34805,7.4964743,0.38788775,0.087073885,0.6948086,65230.887,0.47568223,0.07301224,0.66511846,62768.46,4.9566054,0.23409638,2.388386,3.9349682,5.8448086,6.3053117,31.877993,0.0978131,312873150.0
rgn.5.13,0.18392807,0.067879066,1167.8962,43807550000.0,inf,41552.94,23.860603,342133740000000.0,0.25392532,653.4263,0.40137675,1.7540158,417.37262,0.76891506,3.9315605,0.29346737,12.076887,1160058.6,1.9087209,15.267206,0.52758455,694.9945,8.335953,898.273,0.01620882,165.58044,11.468581,0.6107374,0.030175745,9.318027,2.1451375,0.9103995,0.23507473,4.806579e+17,0.30490842,0.4793319,1.7476604,1.0238537,7000593.0,3.7942836,0.37853196,4.40794,0.086531885,329.88477,0.51529306,0.16830035,18.092255,3046411300000.0,1.1688094,0.16687517,0.024544833,403.98053,8.9793864e+29,0.09419403,6708.478,10.238026,1.7679166,2.2356327,85407450.0,10.287574,2.4364047,2.4584172,1462620000.0,501.0722,0.3957415,558.8889,0.057090737,39.792416,0.10797322,0.44967002,4.40375,261.09723,52.616093,2.571619,0.41294044,0.3343837,31.718115,1.1007494,2290181000000.0,0.6675981,0.13720289,1.714364,inf,1.0395403,0.28309128,129.36043,0.35207933,1.1726377,0.25926337,2.1604488,23.17139,178130510.0,43666.83,4.3316596e+26,195.9988,0.055062626,inf,0.61261547,0.49586782,0.9646229,0.061278597,10.726536,0.5703164,2042.5352,2.3826141,154.05365,3.276307,3.1871905,inf,inf,0.26751462,4.101892e+17,0.51032096,105.0119,40029.336,6.5862103,1.6551535,1620.3661,0.6354288,1.652486,16718787000000.0,111747070.0,8.449394,0.6907247,18.9481,0.1959617,0.13281986,0.98737717,132577020000000.0,1.8123009,0.43191236,4.5582523,0.12395798,1.399748e+35,inf
rgn.5.14,1.6998199,0.16207428,0.6381526,1.6453255,1.9526596,6.406174,61.002514,0.48000455,0.27191764,904.966,inf,2.158061,1.7376956,0.7059323,599839200000000.0,1.4490033,2.140154,0.0352472,176764690.0,0.1403976,0.34106016,0.7275871,1720.2866,0.19267143,2.5962985,5.8547196,0.5431304,5262526000000.0,0.229232,0.692666,125.11531,0.4258253,0.70802253,1.6960934,41.43316,17.549154,0.18647538,inf,0.43026477,0.51720446,0.31667194,6.6794815,0.14435567,3.421237,0.15020664,293784700000000.0,0.3105088,inf,1.3203991e+19,5.5429293e+25,198418350.0,0.22556628,1.736497,0.026211312,0.47474217,4386.421,57.276825,20.707888,486.9763,2.0966558,6.105471,0.7233721,0.21080068,85018810.0,inf,25.327375,1.1168361,3.459489,0.09558443,4.644086,1.0249759,3.8744547,0.078031495,0.20039289,3.2614555,2.0683548,0.17904612,4.0591083,30067.768,880.2462,10.662033,0.35991132,11960.964,0.621997,0.878423,0.09399069,12.895357,1519678.1,0.23039354,4.7919483,27.621624,22.951237,0.37271193,7.407347,0.101243496,0.06731184,5.0401864,703533300000000.0,0.24769807,0.81207234,1.5630788,3.5031621,0.13716379,0.9612405,3.190558,3.066553,0.08988422,6.886306,147.64914,1.1324765e+30,53.07418,0.07470376,16.379421,inf,1.5303882,16938128.0,0.53156686,4.545818,0.9137072,0.04664983,0.666098,1.4974849,0.36327675,0.13754836,122.774605,6.237927,3.2709424,17465808.0,304.44247,4.213648,0.7491084,4.1524444,99.774826,0.9043588,inf
rgn.5.15,10.517804,inf,40.23189,3.9845702e+21,inf,0.8258355,0.23674689,464.32816,0.33050334,1.2572565,506.62888,0.33139405,1.3792626,0.09467582,2.2798781,0.8647928,inf,42028720.0,2259.337,0.18997157,3.62353,111581995000.0,4.5867515,0.11919648,1.0760943,135.11208,1282.4673,0.11464233,0.16108228,34.367165,5.2831593,0.4979164,76581.234,4.486776e+17,1.8613385,1.226667,0.21871795,0.16191109,97.81191,4.0440097,0.22645654,13.97843,0.07104341,104544870.0,9.556484,30.760906,7014.315,1.7955782,0.7421256,0.81218493,1.0567524,inf,0.7946301,2.154326,1.3566338,6.249765,0.8837629,104.63827,0.36703032,0.46532565,4.144601,0.81292033,10.897517,0.32971996,0.53568345,6.9401217,2.6293519,14.215615,1.3724585,95.67933,0.5658334,10.236776,0.45105568,1.329216,0.081763,0.08775126,3.6367395,2.3097782,1.1294111e+18,0.83415616,1.9888252,71.82953,2.1850092,1.9069908,0.5326137,1.8137492,inf,2.3033473,0.60755926,1.0730026,3.1868896,2.7498033,0.8894942,45700153000.0,0.6945616,0.20302877,0.01856997,3.918695,143147600000000.0,0.674038,0.7612768,6.9801893,0.78589946,908.95,2.3417237,5.5099463,65.29029,1.682648,1.3853151e+37,0.018001646,0.013811088,5.108253,1.8094364e+17,82691830000000.0,3.6633468,1.3792392,0.6638506,1.1021556,inf,15197279.0,578303.44,6615.8604,4.7746955e+26,113.23965,482.41385,15809574.0,0.081962936,1203302200000000.0,4782.8306,0.616572,0.3315236,0.81948763,0.1331485,0.56385493,3.7977598
rgn.5.16,3.6151779,216332380.0,5.2088194,39.948357,7.683791,1.0310887,8.971082,108374990000000.0,0.46964332,0.39977956,187.58147,1.2639817,81.68141,0.26007304,33.332817,21835.4,inf,25.71381,26.75663,73129520000.0,2.0035644,1.2302581,7.5864954,0.31211242,0.053265277,1.0318613,0.24886636,2.5804725,0.6753777,0.24272262,60.068096,0.39156792,4.038801,inf,0.1568772,0.35410577,3.7925558,3.515721,71.070175,1.3024676,1.2431233,0.24905469,0.30300918,16.82836,2.1470227,0.10683805,2.357506,0.5131888,634.32166,0.28685877,0.67231417,6.456779,6.6978126,6.9449797,1.778594,4.385291,1.9550983,0.8575338,4.156806,0.8179225,2590.294,1.1541566,11.701794,43.163937,0.6052144,61712700.0,3.7134075,0.1472713,3.5214288,28.741966,0.11397068,1.6277611,4.500013,1.719577,0.16564243,0.36854038,0.33905068,0.70531064,0.25525793,0.6544431,0.07676149,10512.729,3.535076,12.621804,0.60498875,2.1865058,0.07363348,0.26372138,0.16854005,0.12505093,2.1979141,1.1177733,242.31361,5624.1016,0.29009467,57.26036,inf,8.044375,14163885.0,0.88100076,0.230326,152.81769,0.20205759,1.1112426e+20,0.18382926,0.36797026,88.37012,2.0959132,33038662.0,0.28287807,0.25267032,55.64839,22.009264,116887560000000.0,1.0656803,0.15936506,5.5727363,219.66225,2086.2437,0.28631544,4.9098577,19796140000.0,4.0206025e+25,2.0692632,9.843467,52494150000.0,0.040201634,777605.44,3343656000000000.0,4.2066245,36.26092,1.4786946,1.7275945,32.24217,0.24541551
rgn.5.17,2.463446,0.17918302,3.207132,2037225.5,1.8837883,0.67587626,1.9542476,31.057686,0.12887837,0.18777344,1030.306,822296860000000.0,6.594534,0.1385565,0.5415796,4.1995497,1.6472073,0.26760527,0.525321,183485.66,5547.5303,0.30470884,15109.883,2.3430133,0.008635839,611746900000000.0,6.7753778,0.27960154,0.05789494,0.5003545,1.1712775,7.3253503,0.43894976,8.891572,17.644297,298049.47,0.037778147,7.958691,0.26146027,1.8712761,0.16860212,6.073682,29.5305,1455475.2,0.07428389,0.16456574,236.91566,46.55125,3.7367257e+33,1.0727031,970.9552,2.2936041,0.12156472,1.3839014,721.2551,0.47836486,2.284243,5114.8037,1.8075676,1.4622201,1.6462637,0.17557,24.336481,0.1962916,0.13923423,0.13901542,2.2654414,249.45201,104.24226,8824003.0,0.393201,0.99037915,0.21463121,0.6128778,0.44681323,5.1041527,0.33249435,1.3119379,25.474422,0.3681016,0.015681308,0.07921878,0.6779593,0.12689443,0.22512639,1.8733366,0.2947173,6.962556,5291.6494,0.18010706,0.93022865,35.588703,0.14170669,0.72790354,1.5646288,0.34500003,84.76222,0.8067786,inf,267.21603,0.17229962,10.894767,92.22002,256.4119,5.2944727,4.9988933,0.41484585,13.249343,0.13964875,0.04127617,1.4193528,8.338102e+19,0.7438927,0.42525858,14.506722,4410.638,1.0065258,1.0801106e+19,inf,0.029403346,278065050000.0,1132.8331,1.2247393e+28,21266.453,1.7614658,4.8829513,0.1471385,196.24019,0.2713311,0.5125718,0.37705213,7.99453,0.0076642223,9826877000.0,inf
rgn.5.2,2.974322,0.032735433,0.32456157,1.077251,336.9655,5.5171256,34630.535,0.9245635,0.22073498,28.745077,inf,1.2306542,0.76267123,1.0894487,2.227684e+23,4.7445164,5.0955205,1049.5481,inf,3.1345935,0.65643024,1.7245413,2.0298283,0.5894837,1.8746172,61.276173,0.13667208,35864.516,0.08253721,0.22816736,2.6564374e+37,0.3908105,1.4791213,0.5067531,10.523444,3.4916887,1.7068937,inf,0.2597665,2.05247,0.29503384,4.8198457,0.021387994,0.9971154,0.19746725,1181292.0,0.14381295,inf,inf,4.60919e+31,11303.735,0.80619025,18.897915,0.14520212,1.0074414,0.8878963,207.61661,2.8973737,0.72878456,0.17314631,5.5740676,1.7472869,11.70403,139.27522,583908860000000.0,29.542025,0.8876109,0.9777768,0.20380056,5.758598,2.183735,3.8776658,2205205.2,2.3973958,39.001953,3.1965241,6.1955714,57.62951,461322.16,21.867891,67.32015,0.43046063,24.833767,1.9702069,3.405631,0.10534051,4.2181106,1121.1692,1.2143832,0.15232292,127368420.0,2434666600000000.0,53.44704,0.86564183,1.0349705,0.13567425,9.908081,479398480000000.0,0.70034355,525.09686,0.50855684,0.97919506,0.12695855,0.6744749,5.488571,4282.882,0.110183634,8.054344,660.5941,inf,34730.01,0.04582656,8.850513,7714.3076,19687877000.0,5.9369183,0.28720438,16.566072,4.231335,0.049988557,3.5206873,0.44478202,0.30742148,0.061354566,1.1978295,5.3129435,198.29451,110385.25,1298.1177,1.1887361,5.7866626,2.3073144,9054.526,2.154724,18.537645
rgn.5.3,0.10288805,0.068083316,0.41333604,36.598015,1.6229377,1.1295428,2.0506031e+30,0.98145115,0.04462709,20.568916,inf,0.3482026,0.37520057,0.8923415,1.9434301,1.0050417,26.45637,0.033402003,325.11688,0.22506846,4.8427305,0.75279295,2706.167,36.91098,0.49693286,0.5617682,0.36695972,188.7102,0.09653228,7.278273,705175.25,0.43838587,0.8390817,2.3674603,210316.33,2.6502e+36,4.8306627,268277940.0,0.9164983,1.0227863,0.02090726,5.8123403,0.14752564,1.0417386,0.05590728,0.54561883,1522.8251,inf,100.453316,7.776311,2.9960291,7.5387177,10.28069,0.39510876,1.2924876,1122131300.0,2.3120623,0.15584666,2.3156905,0.110044464,32673.633,0.47654498,7.464611,548.27734,inf,43.92714,0.5581148,0.65503144,4000.9536,1572027800.0,115.32819,4.82579,36750.484,0.3211723,inf,0.4892163,129.78293,1.7773497,661.88184,12.163978,0.47823688,1.9358517,130.35988,8.230033,0.27305886,0.92971873,0.4542269,46.095203,0.4342942,1.8677608,0.34503073,inf,inf,0.19355762,1.3079064,1.7419021,4281974.0,11.114252,0.7649483,52.130093,0.15787467,4.3895,0.6694917,37.589134,3.6812036,0.17195798,0.06792194,6.883391,0.35761884,5.5319436e+37,0.55815876,4147.6323,9.275509,16.27098,638.33356,125956.53,0.1633864,inf,1.3820099,0.03826543,81.07239,0.14815396,516.63855,3.3700516,0.67657596,110.40561,2.1269858,inf,0.36453667,1.5916212,1.0735495,4.224518,0.2552429,0.30256608,inf
